start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
3.1127578231292516,3.252077551020408,52,59,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
2.8457283446712016,3.1127578231292516,51,112,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2.4974290249433104,2.8457283446712016,51,67,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2
1.9272562358276644,2.323279365079365,54,98,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1
1.4512471655328798,1.6370068027210884,47,64,0,0,0,0,0,0,1,2,2,2,3,3,3,1,1,2
1.3119274376417234,1.4512471655328798,46,91,4,2,2,1,1,1,1,1,1,1,1,2
